Year,StateAbbr,GeographicLevel,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,PopulationCount,CountyName,LocationName,TotalPopulation,5Yr_Average
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,,6.3,6.7,,"(42.0801797444, -71.0383575796)",HLTHOUT,CANCER,5656.0,Plymouth,25023510700,,6.44
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,,6.1,6.5,,"(42.2600600539, -71.151245271)",HLTHOUT,CANCER,5107.0,Suffolk,25025130406,,6.18
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.6,4.9,,"(42.3517439571, -71.147444287)",HLTHOUT,CANCER,3571.0,Suffolk,25025000601,,4.76
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,,6.1,6.6,,"(42.3453809464, -71.0647064913)",HLTHOUT,CANCER,1723.0,Suffolk,25025070402,,6.24
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,4.9,5.3,,"(42.3586427668, -71.1113570529)",HLTHOUT,CANCER,3471.0,Middlesex,25017353300,,5.1
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.6,,"(42.3345666461, -71.106830346)",HLTHOUT,CANCER,4890.0,Suffolk,25025081001,,4.38
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,,7.8,8.5,,"(42.2902868451, -71.1346397855)",HLTHOUT,CANCER,5077.0,Suffolk,25025110607,,8.040000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,,2.7,2.8,,"(42.3164851574, -71.0411574614)",HLTHOUT,CANCER,3730.0,Suffolk,25025090901,,2.76
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,"(42.3262843905, -71.0542968492)",HLTHOUT,CANCER,2232.0,Suffolk,25025061101,,4.74
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,,1.5,1.6,,"(42.3462887243, -71.1033879487)",HLTHOUT,CANCER,3173.0,Suffolk,25025010204,,1.46
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.7,,"(42.3385217386, -71.0539041193)",HLTHOUT,CANCER,1893.0,Suffolk,25025060700,,4.32
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.9,,"(42.0750588614, -71.0250437934)",HLTHOUT,CANCER,3716.0,Plymouth,25023511400,,4.66
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,4.9,5.2,,"(42.372512808, -71.1031347735)",HLTHOUT,CANCER,2646.0,Middlesex,25017352900,,5.08
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,5.2,5.5,,"(42.3242557394, -71.1112109874)",HLTHOUT,CANCER,2014.0,Suffolk,25025120700,,5.279999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,Estimates suppressed for population less than 50,,,,"(42.2639801387, -71.138406447)",HLTHOUT,CANCER,6.0,Suffolk,25025980700,,
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.6,,"(42.3359561416, -71.0727568883)",HLTHOUT,CANCER,3753.0,Suffolk,25025071101,,4.4
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,,2.1,2.3,,"(42.3431682275, -71.0958460853)",HLTHOUT,CANCER,1426.0,Suffolk,25025010408,,2.2399999999999998
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,,4.9,5.2,,"(42.3633060934, -71.0339243885)",HLTHOUT,CANCER,2379.0,Suffolk,25025051200,,4.9799999999999995
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,,4.1,4.3,,"(42.3646112994, -71.0900912439)",HLTHOUT,CANCER,2126.0,Middlesex,25017352400,,4.14
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.4,4.6,,"(42.305157024, -71.1083674637)",HLTHOUT,CANCER,3439.0,Suffolk,25025120201,,4.42
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.7,4.9,,"(42.3114940745, -71.064370673)",HLTHOUT,CANCER,4370.0,Suffolk,25025091500,,4.74
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,,5.1,5.2,,"(42.2908490702, -71.0562792883)",HLTHOUT,CANCER,5154.0,Suffolk,25025100601,,5.12
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,,6.2,6.7,,"(42.2577217313, -71.1284205708)",HLTHOUT,CANCER,2531.0,Suffolk,25025140107,,6.36
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,8.9,9.9,,"(42.3746759259, -71.1375816879)",HLTHOUT,CANCER,2907.0,Middlesex,25017354200,,9.28
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,,5.6,5.9,,"(42.286805209, -71.1132774688)",HLTHOUT,CANCER,2405.0,Suffolk,25025110301,,5.66
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,,4.5,4.7,,"(42.3171635761, -71.0747097432)",HLTHOUT,CANCER,3659.0,Suffolk,25025090400,,4.54
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,,7.5,8.1,,"(42.0942604476, -71.0656846523)",HLTHOUT,CANCER,4296.0,Plymouth,25023510503,,7.659999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,,3.6,3.9,,"(42.359344207, -71.0639956129)",HLTHOUT,CANCER,1181.0,Suffolk,25025020302,,3.7399999999999998
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,"(42.3060363968, -71.0611893994)",HLTHOUT,CANCER,3138.0,Suffolk,25025091600,,4.34
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,,1.2,1.3,,"(42.3594777688, -71.1212627964)",HLTHOUT,CANCER,6584.0,Suffolk,25025000803,,1.24
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.6,,"(42.3713568863, -71.0966846861)",HLTHOUT,CANCER,2115.0,Middlesex,25017352800,,4.46
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,,6.2,6.6,,"(42.1043263772, -70.9988329882)",HLTHOUT,CANCER,5964.0,Plymouth,25023510200,,6.3
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,,4.9,5.1,,"(42.3398063002, -71.0670729048)",HLTHOUT,CANCER,3131.0,Suffolk,25025071201,,4.92
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,5.8,6.1,,"(42.2693174734, -71.110981442)",HLTHOUT,CANCER,7650.0,Suffolk,25025140400,,5.86
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,4.2,4.4,,"(42.3814565732, -71.0396165196)",HLTHOUT,CANCER,5115.0,Suffolk,25025050101,,4.220000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,,3.9,4.2,,"(42.3191097097, -71.1088406629)",HLTHOUT,CANCER,2335.0,Suffolk,25025120600,,4.04
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.6,,"(42.3325583738, -71.0326798022)",HLTHOUT,CANCER,1916.0,Suffolk,25025060200,,5.42
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,4.5,4.8,,"(42.2960417571, -71.0849876986)",HLTHOUT,CANCER,5277.0,Suffolk,25025092400,,4.58
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,,6.5,6.8,,"(42.3897166781, -71.1416404522)",HLTHOUT,CANCER,4538.0,Middlesex,25017354600,,6.659999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,,2.9,3.1,,"(42.3323458927, -71.1016908302)",HLTHOUT,CANCER,4008.0,Suffolk,25025080900,,2.94
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,4.9,5.4,,"(42.3541442616, -71.1688264959)",HLTHOUT,CANCER,2740.0,Suffolk,25025000301,,5.0600000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.0,,"(42.2939435322, -71.0750607488)",HLTHOUT,CANCER,2893.0,Suffolk,25025092300,,4.78
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.1,,1.1,1.2,,"(42.3575991757, -71.0920180343)",HLTHOUT,CANCER,5040.0,Middlesex,25017353102,,1.1
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,,2.4,2.5,,"(42.3469580656, -71.1379846918)",HLTHOUT,CANCER,4446.0,Suffolk,25025000701,,2.44
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,5.6,6.3,,"(42.3438494917, -71.1492928672)",HLTHOUT,CANCER,5672.0,Suffolk,25025000401,,5.86
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,,4.9,5.4,,"(42.2787961734, -71.0920461176)",HLTHOUT,CANCER,4396.0,Suffolk,25025101102,,5.08
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.7,5.0,,"(42.3787346629, -71.0633840838)",HLTHOUT,CANCER,3882.0,Suffolk,25025040300,,4.8
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,,3.9,4.2,,"(42.3450749931, -71.0880610223)",HLTHOUT,CANCER,3003.0,Suffolk,25025010403,,4.0
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,,5.4,5.7,,"(42.3241310483, -71.0600286096)",HLTHOUT,CANCER,4275.0,Suffolk,25025090700,,5.5200000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.7,,"(42.3396147883, -71.0563203202)",HLTHOUT,CANCER,3240.0,Suffolk,25025061200,,4.4
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.5,5.0,,"(42.3023758311, -71.0820198138)",HLTHOUT,CANCER,4571.0,Suffolk,25025090100,,4.74
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,,7.1,7.7,,"(42.0624590917, -71.0371432431)",HLTHOUT,CANCER,4655.0,Plymouth,25023511701,,7.3
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,5.7,6.1,,"(42.2721851007, -71.1001707884)",HLTHOUT,CANCER,5480.0,Suffolk,25025101001,,5.8
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,,6.1,6.5,,"(42.0569554992, -70.9954284873)",HLTHOUT,CANCER,3531.0,Plymouth,25023511302,,6.2
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,,2.6,2.8,,"(42.3712029975, -71.0726531947)",HLTHOUT,CANCER,1654.0,Middlesex,25017352101,,2.7
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,,4.8,5.1,,"(42.0843718876, -71.0282345795)",HLTHOUT,CANCER,6339.0,Plymouth,25023510800,,4.86
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.7,,3.6,3.8,,"(42.3753575314, -71.0332713325)",HLTHOUT,CANCER,4504.0,Suffolk,25025050700,,3.6399999999999997
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.8,,"(42.3492513798, -71.14245683)",HLTHOUT,CANCER,3974.0,Suffolk,25025000602,,4.6
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,,5.7,6.1,,"(42.3484105586, -71.0703570363)",HLTHOUT,CANCER,3909.0,Suffolk,25025070300,,5.74
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.2,,1.1,1.3,,"(42.3429238145, -71.0286195858)",HLTHOUT,CANCER,207.0,Suffolk,25025981202,,1.1800000000000002
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,"(42.3623818481, -71.1132645565)",HLTHOUT,CANCER,2848.0,Middlesex,25017353400,,4.36
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,,6.3,6.8,,"(42.3117567606, -71.1182631441)",HLTHOUT,CANCER,1508.0,Suffolk,25025120103,,6.540000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,,5.4,5.9,,"(42.3768528913, -71.0567930644)",HLTHOUT,CANCER,1606.0,Suffolk,25025040200,,5.54
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,"(42.3466269585, -71.1672625179)",HLTHOUT,CANCER,3142.0,Suffolk,25025000302,,4.76
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,,4.0,4.3,,"(42.3446951466, -71.0841679792)",HLTHOUT,CANCER,3044.0,Suffolk,25025010500,,4.12
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,,6.1,6.5,,"(42.245747915, -71.1379777407)",HLTHOUT,CANCER,4401.0,Suffolk,25025140102,,6.18
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.0,,"(42.3203184899, -71.0800303292)",HLTHOUT,CANCER,2898.0,Suffolk,25025081800,,4.8
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.7,4.9,,"(42.3515180626, -71.0856801965)",HLTHOUT,CANCER,3059.0,Suffolk,25025010802,,4.76
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,,5.3,5.5,,"(42.2804960917, -71.1170508363)",HLTHOUT,CANCER,2051.0,Suffolk,25025110201,,5.28
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.6,4.9,,"(42.3659888899, -71.0634636132)",HLTHOUT,CANCER,3400.0,Suffolk,25025020303,,4.779999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,,6.4,7.0,,"(42.2911648539, -71.0433454845)",HLTHOUT,CANCER,1904.0,Suffolk,25025100603,,6.640000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,4.8,5.0,,"(42.3163259082, -71.0622197577)",HLTHOUT,CANCER,3234.0,Suffolk,25025091200,,4.86
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,4.8,5.0,,"(42.3458875797, -71.0761483819)",HLTHOUT,CANCER,2361.0,Suffolk,25025070700,,4.880000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.0,,5.8,6.2,,"(42.3347618576, -71.0279301448)",HLTHOUT,CANCER,3216.0,Suffolk,25025060101,,6.0200000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,,6.3,6.9,,"(42.2821619171, -71.1414487019)",HLTHOUT,CANCER,3253.0,Suffolk,25025110501,,6.640000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.2,,1.2,1.3,,"(42.339425123, -71.1017927876)",HLTHOUT,CANCER,4861.0,Suffolk,25025010300,,1.1400000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,,4.8,5.1,,"(42.3955402617, -71.1417425362)",HLTHOUT,CANCER,6058.0,Middlesex,25017354900,,4.92
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,"(42.3026765791, -71.0949337268)",HLTHOUT,CANCER,338.0,Suffolk,25025980300,,4.84
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,,4.0,4.3,,"(42.3491099854, -71.0424509841)",HLTHOUT,CANCER,2357.0,Suffolk,25025060600,,4.0600000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,,6.0,6.4,,"(42.2371007532, -71.1299497302)",HLTHOUT,CANCER,2072.0,Suffolk,25025140201,,6.14
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,,5.5,5.8,,"(42.319327163, -71.0976901514)",HLTHOUT,CANCER,4760.0,Suffolk,25025081300,,5.5200000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,4.2,4.4,,"(42.3036111109, -71.0659136377)",HLTHOUT,CANCER,3069.0,Suffolk,25025091700,,4.26
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,,2.6,2.8,,"(42.3346057381, -71.0962094582)",HLTHOUT,CANCER,3885.0,Suffolk,25025080801,,2.62
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,4.9,5.3,,"(42.2827979494, -71.0797971888)",HLTHOUT,CANCER,3303.0,Suffolk,25025100300,,5.04
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,,3.3,3.6,,"(42.344174231, -71.1588286804)",HLTHOUT,CANCER,3648.0,Suffolk,25025000402,,3.4200000000000004
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,"(42.3682184204, -71.0379018576)",HLTHOUT,CANCER,2372.0,Suffolk,25025050400,,4.7
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,5.1,5.4,,"(42.3734742164, -71.0935375788)",HLTHOUT,CANCER,2057.0,Middlesex,25017352700,,5.26
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,,6.3,6.9,,"(42.1154564677, -71.0102779543)",HLTHOUT,CANCER,4776.0,Plymouth,25023510100,,6.540000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.0,,4.0,4.1,,"(42.3206587069, -71.1042024464)",HLTHOUT,CANCER,2331.0,Suffolk,25025120500,,3.9
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,,2.9,3.1,,"(42.3447837738, -71.0972291191)",HLTHOUT,CANCER,5569.0,Suffolk,25025010203,,2.94
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.6,,3.5,3.7,,"(42.329331742, -71.0705289602)",HLTHOUT,CANCER,3350.0,Suffolk,25025080100,,3.54
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,"(42.3368684838, -71.0382133093)",HLTHOUT,CANCER,3571.0,Suffolk,25025060501,,4.36
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,,6.4,6.7,,"(42.3850087736, -71.1239392766)",HLTHOUT,CANCER,2236.0,Middlesex,25017354500,,6.459999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,5.1,5.6,,"(42.3154741913, -71.0896519064)",HLTHOUT,CANCER,3115.0,Suffolk,25025081900,,5.24
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,5.0,5.5,,"(42.2826649604, -71.0950818684)",HLTHOUT,CANCER,3155.0,Suffolk,25025101101,,5.220000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,5.6,6.0,,"(42.3634254434, -71.0681679411)",HLTHOUT,CANCER,2023.0,Suffolk,25025020301,,5.64
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.0,,5.9,6.1,,"(42.2679970729, -71.1251893266)",HLTHOUT,CANCER,3675.0,Suffolk,25025140105,,5.9399999999999995
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,5.8,6.3,,"(42.3677015333, -71.0770921258)",HLTHOUT,CANCER,2277.0,Middlesex,25017352102,,6.04
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,,1.3,1.5,,"(42.3419667087, -71.0886374471)",HLTHOUT,CANCER,5817.0,Suffolk,25025010404,,1.3199999999999998
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.2,,3.1,3.3,,"(42.3745558207, -71.1124815428)",HLTHOUT,CANCER,5365.0,Middlesex,25017353700,,3.12
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,4.4,4.7,,"(42.3526051342, -71.1543441945)",HLTHOUT,CANCER,3885.0,Suffolk,25025000202,,4.4799999999999995
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,5.9,6.3,,"(42.2588140725, -71.118815948)",HLTHOUT,CANCER,6382.0,Suffolk,25025140300,,6.0600000000000005
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,,7.1,7.5,,"(42.0985490757, -71.0440027192)",HLTHOUT,CANCER,5796.0,Plymouth,25023510502,,7.24
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.5,,"(42.3109366103, -71.0765050104)",HLTHOUT,CANCER,3179.0,Suffolk,25025090300,,4.2
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,5.0,5.2,,"(42.295023151, -71.0661697011)",HLTHOUT,CANCER,3349.0,Suffolk,25025092200,,5.04
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,4.2,4.4,,"(42.3316205862, -71.0499170921)",HLTHOUT,CANCER,3098.0,Suffolk,25025061000,,4.26
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,,2.5,2.7,,"(42.3623315762, -71.0984954323)",HLTHOUT,CANCER,2460.0,Middlesex,25017353101,,2.6
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,,7.0,7.7,,"(42.3754212832, -71.125793684)",HLTHOUT,CANCER,2907.0,Middlesex,25017354100,,7.2
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,4.3,4.8,,"(42.3645207748, -71.0569749974)",HLTHOUT,CANCER,1665.0,Suffolk,25025030200,,4.6
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,,7.5,8.2,,"(42.2791296544, -71.1507098379)",HLTHOUT,CANCER,4419.0,Suffolk,25025130300,,7.779999999999999
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.9,,"(42.281787026, -71.0708445892)",HLTHOUT,CANCER,4865.0,Suffolk,25025100400,,5.58
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,,6.4,6.8,,"(42.3987685998, -71.1325361979)",HLTHOUT,CANCER,2689.0,Middlesex,25017355000,,6.540000000000001
2017,MA,Census Tract,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,,7.5,8.2,,"(42.272766189, -71.1694026267)",HLTHOUT,CANCER,4637.0,Suffolk,25025130402,,7.82
